device_id,measurement_id,room_name,room_id,predict_room,distance,router_selection,handle_missing_values_strategy,router_presence_threshold,value_scaling_strategy,algorithm,algorithm_value,duration,correct
esp_32_009,674,WH_C_640,36,WH_C_640,86.68333173107735,all,zero,0,none,knn_euclidean,5.0,1.064413070678711,True
esp_32_009,674,WH_C_640,36,WH_C_640,86.68333173107735,all,zero,0,none,knn_euclidean,7.0,0.9998958110809326,True
esp_32_009,674,WH_C_640,36,WH_C_640,86.68333173107735,all,zero,0,none,knn_euclidean,9.0,0.9801149368286132,True
esp_32_009,674,WH_C_640,36,WH_C_640,0.0789793438639125,all,zero,0,none,knn_sorensen,5.0,1.0101649761199951,True
esp_32_009,674,WH_C_640,36,WH_C_640,0.0789793438639125,all,zero,0,none,knn_sorensen,7.0,1.0196142196655271,True
esp_32_009,674,WH_C_640,36,WH_C_640,0.0789793438639125,all,zero,0,none,knn_sorensen,9.0,1.0423681735992432,True
esp_32_009,674,WH_C_640,36,WH_C_625,0.7984376913140139,all,zero,0,none,svm_linear,0.001,1.014620304107666,False
esp_32_009,674,WH_C_640,36,WH_C_635,0.8277975081049809,all,zero,0,none,svm_linear,0.005,1.0198450088500977,False
esp_32_009,674,WH_C_640,36,WH_C_635,0.7833072593234713,all,zero,0,none,svm_rbf,5.0,0.9988000392913818,False
esp_32_009,674,WH_C_640,36,WH_C_640,0.8012537313907178,all,zero,0,none,svm_rbf,1.0,0.982945203781128,True
esp_32_009,674,WH_C_640,36,WH_C_640,0.7876227044327709,all,zero,0,none,svm_rbf,0.5,1.0137159824371338,True
esp_32_009,674,WH_C_640,36,WH_C_640,22.67156809750927,all,-100,0,none,knn_euclidean,5.0,1.0116090774536133,True
esp_32_009,674,WH_C_640,36,WH_C_640,22.67156809750927,all,-100,0,none,knn_euclidean,7.0,0.9979021549224854,True
esp_32_009,674,WH_C_640,36,WH_C_640,22.67156809750927,all,-100,0,none,knn_euclidean,9.0,0.976166009902954,True
esp_32_009,674,WH_C_640,36,WH_C_640,0.0343642611683848,all,-100,0,none,knn_sorensen,5.0,0.9765830039978028,True
esp_32_009,674,WH_C_640,36,WH_C_640,0.0343642611683848,all,-100,0,none,knn_sorensen,7.0,0.9838151931762696,True
esp_32_009,674,WH_C_640,36,WH_C_640,0.0343642611683848,all,-100,0,none,knn_sorensen,9.0,0.9880692958831788,True
esp_32_009,674,WH_C_640,36,WH_C_640,0.7762154676730343,all,-100,0,none,svm_linear,0.001,0.9652490615844728,True
esp_32_009,674,WH_C_640,36,WH_C_640,0.7852783169046479,all,-100,0,none,svm_linear,0.005,0.9687228202819824,True
esp_32_009,674,WH_C_640,36,WH_C_640,0.709447486522209,all,-100,0,none,svm_rbf,5.0,0.9994091987609864,True
esp_32_009,674,WH_C_640,36,WH_C_640,0.7250030407107424,all,-100,0,none,svm_rbf,1.0,0.9734268188476562,True
esp_32_009,674,WH_C_640,36,WH_C_640,0.7252040016252119,all,-100,0,none,svm_rbf,0.5,0.9919440746307372,True
esp_32_009,674,WH_C_640,36,WH_C_457,0.0,all,use_received,0,none,knn_euclidean,5.0,0.9921960830688475,False
esp_32_009,674,WH_C_640,36,WH_C_457,0.0,all,use_received,0,none,knn_euclidean,7.0,1.111638069152832,False
esp_32_009,674,WH_C_640,36,WH_C_635,0.0,all,use_received,0,none,knn_euclidean,9.0,0.9727842807769777,False
esp_32_009,674,WH_C_640,36,WH_C_457,0.0,all,use_received,0,none,knn_sorensen,5.0,0.97660231590271,False
esp_32_009,674,WH_C_640,36,WH_C_457,0.0,all,use_received,0,none,knn_sorensen,7.0,0.9719552993774414,False
esp_32_009,674,WH_C_640,36,WH_C_635,0.0,all,use_received,0,none,knn_sorensen,9.0,1.0192539691925049,False
esp_32_009,674,WH_C_640,36,WH_C_635,0.812863303817218,all,use_received,0,none,svm_linear,0.001,0.9951820373535156,False
esp_32_009,674,WH_C_640,36,WH_C_635,0.8165909313561673,all,use_received,0,none,svm_linear,0.005,1.022571086883545,False
esp_32_009,674,WH_C_640,36,WH_C_635,0.7869767064029929,all,use_received,0,none,svm_rbf,5.0,1.0257930755615234,False
esp_32_009,674,WH_C_640,36,WH_C_635,0.7826454668814457,all,use_received,0,none,svm_rbf,1.0,1.0388059616088867,False
esp_32_009,674,WH_C_640,36,WH_C_635,0.8148966493951149,all,use_received,0,none,svm_rbf,0.5,1.0055458545684814,False
esp_32_009,537,WH_C_457,27,WH_C_457,14.071247279470288,all,zero,0,none,knn_euclidean,5.0,1.0116920471191406,True
esp_32_009,537,WH_C_457,27,WH_C_457,14.071247279470288,all,zero,0,none,knn_euclidean,7.0,0.9809861183166504,True
esp_32_009,537,WH_C_457,27,WH_C_456,14.071247279470288,all,zero,0,none,knn_euclidean,9.0,0.9999110698699952,False
esp_32_009,537,WH_C_457,27,WH_C_457,0.0292598967297762,all,zero,0,none,knn_sorensen,5.0,0.9854979515075684,True
esp_32_009,537,WH_C_457,27,WH_C_457,0.0292598967297762,all,zero,0,none,knn_sorensen,7.0,0.97953200340271,True
esp_32_009,537,WH_C_457,27,WH_C_456,0.0292598967297762,all,zero,0,none,knn_sorensen,9.0,0.9909210205078124,False
esp_32_009,537,WH_C_457,27,WH_C_457,0.6989741904599429,all,zero,0,none,svm_linear,0.001,0.9888460636138916,True
esp_32_009,537,WH_C_457,27,WH_C_457,0.7606890907477111,all,zero,0,none,svm_linear,0.005,1.0198380947113037,True
esp_32_009,537,WH_C_457,27,WH_C_457,0.6150033461014511,all,zero,0,none,svm_rbf,5.0,1.923257112503052,True
esp_32_009,537,WH_C_457,27,WH_C_457,0.6976902004757692,all,zero,0,none,svm_rbf,1.0,2.281364917755127,True
esp_32_009,537,WH_C_457,27,WH_C_457,0.7994943258187,all,zero,0,none,svm_rbf,0.5,1.0443878173828125,True
esp_32_009,537,WH_C_457,27,WH_C_457,14.071247279470288,all,-100,0,none,knn_euclidean,5.0,1.0162677764892578,True
esp_32_009,537,WH_C_457,27,WH_C_457,14.071247279470288,all,-100,0,none,knn_euclidean,7.0,1.0512540340423584,True
esp_32_009,537,WH_C_457,27,WH_C_457,14.071247279470288,all,-100,0,none,knn_euclidean,9.0,1.0423922538757324,True
esp_32_009,537,WH_C_457,27,WH_C_457,0.0292598967297762,all,-100,0,none,knn_sorensen,5.0,1.0423359870910645,True
esp_32_009,537,WH_C_457,27,WH_C_457,0.0292598967297762,all,-100,0,none,knn_sorensen,7.0,1.003704071044922,True
esp_32_009,537,WH_C_457,27,WH_C_458,0.0292598967297762,all,-100,0,none,knn_sorensen,9.0,0.9917752742767334,False
