device_id,measurement_id,room_name,room_id,predict_room,distance,optional_value,router_selection,handle_missing_values_strategy,router_presence_threshold,router_rssi_threshold,value_scaling_strategy,gamma_value,algorithm,algorithm_value,duration,correct
esp_32_208,470,WH_C_446,23,WH_C_446,0.7833333333333333,-1,all,-100,0,-100,none,1,random_forest,11,1.0751709938049316,True
esp_32_208,470,WH_C_446,23,WH_C_446,0.75,-1,all,-100,0,-100,none,1,random_forest,13,1.071897268295288,True
esp_32_208,470,WH_C_446,23,WH_C_446,0.79,-1,all,-100,0,-100,none,1,random_forest,15,1.15867018699646,True
esp_32_208,470,WH_C_446,23,WH_C_446,0.78,-1,all,-100,0,-100,none,1,random_forest,17,1.3615949153900146,True
esp_32_208,470,WH_C_446,23,WH_C_446,0.7733333333333333,-1,all,-100,0,-100,none,1,random_forest,19,1.0846598148345947,True
esp_32_208,470,WH_C_446,23,WH_C_446,0.7633333333333333,-1,all,-100,0,-100,none,1,random_forest,21,1.071674108505249,True
esp_32_208,470,WH_C_446,23,WH_C_446,0.75,-1,all,-100,0,-100,none,1,random_forest,None,1.0699689388275146,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,646,WH_C_635,33,WH_C_635,0.3286017117869542,-1,all,-100,0,-100,none,1,random_forest,1,1.055471658706665,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,646,WH_C_635,33,WH_C_635,0.74670371310142,-1,all,-100,0,-100,none,1,random_forest,3,1.0551917552947998,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,646,WH_C_635,33,WH_C_635,0.7281740726593668,-1,all,-100,0,-100,none,1,random_forest,5,1.1250011920928955,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,646,WH_C_635,33,WH_C_635,0.7483333333333333,-1,all,-100,0,-100,none,1,random_forest,7,1.2087829113006592,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,646,WH_C_635,33,WH_C_635,0.8,-1,all,-100,0,-100,none,1,random_forest,9,1.081099033355713,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,646,WH_C_635,33,WH_C_635,0.7733333333333333,-1,all,-100,0,-100,none,1,random_forest,11,1.0736241340637207,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,646,WH_C_635,33,WH_C_635,0.77,-1,all,-100,0,-100,none,1,random_forest,13,1.1157679557800293,True
