device_id,measurement_id,room_name,room_id,predict_room,distance,router_selection,handle_missing_values_strategy,router_presence_threshold,router_rssi_threshold,value_scaling_strategy,weights,algorithm,algorithm_value,duration,correct
esp_32_008,228,WH_C_401,12,WH_C_401,28.284271247461902,all,-100,0,-100,none,distance,knn_euclidean,1,1.0596981048583984,True
esp_32_008,228,WH_C_401,12,WH_C_401,28.284271247461902,all,-100,0,-100,none,distance,knn_euclidean,3,1.0421040058135986,True
esp_32_008,228,WH_C_401,12,WH_C_401,28.284271247461902,all,-100,0,-100,none,distance,knn_euclidean,5,0.9874660968780518,True
esp_32_008,228,WH_C_401,12,WH_C_401,28.284271247461902,all,-100,0,-100,none,distance,knn_euclidean,7,0.9761040210723877,True
esp_32_008,228,WH_C_401,12,WH_C_401,28.284271247461902,all,-100,0,-100,none,distance,knn_euclidean,9,0.9760482311248779,True
esp_32_008,228,WH_C_401,12,WH_C_401,28.284271247461902,all,-100,0,-100,none,distance,knn_euclidean,11,2.2739641666412354,True
esp_32_008,228,WH_C_401,12,WH_C_401,28.284271247461902,all,-100,0,-100,none,distance,knn_euclidean,13,3.233815908432007,True
esp_32_008,228,WH_C_401,12,WH_C_401,28.284271247461902,all,-100,0,-100,none,distance,knn_euclidean,15,1.0239050388336182,True
esp_32_008,228,WH_C_401,12,WH_C_402,0.03507194244604316,all,-100,0,-100,none,distance,knn_sorensen,1,0.9682519435882568,False
esp_32_008,228,WH_C_401,12,WH_C_401,0.03507194244604316,all,-100,0,-100,none,distance,knn_sorensen,3,0.9955582618713379,True
esp_32_008,228,WH_C_401,12,WH_C_401,0.03507194244604316,all,-100,0,-100,none,distance,knn_sorensen,5,0.9520189762115479,True
esp_32_008,228,WH_C_401,12,WH_C_401,0.03507194244604316,all,-100,0,-100,none,distance,knn_sorensen,7,0.981306791305542,True
esp_32_008,228,WH_C_401,12,WH_C_401,0.03507194244604316,all,-100,0,-100,none,distance,knn_sorensen,9,0.9730639457702637,True
esp_32_008,228,WH_C_401,12,WH_C_401,0.03507194244604316,all,-100,0,-100,none,distance,knn_sorensen,11,0.9847922325134277,True
esp_32_008,228,WH_C_401,12,WH_C_401,0.03507194244604316,all,-100,0,-100,none,distance,knn_sorensen,13,0.9738109111785889,True
esp_32_008,228,WH_C_401,12,WH_C_401,0.03507194244604316,all,-100,0,-100,none,distance,knn_sorensen,15,0.9747829437255859,True
esp_32_008,228,WH_C_401,12,WH_C_401,0.5,all,-100,0,-100,none,distance,random_forest,50,0.9962239265441895,True
esp_32_008,228,WH_C_401,12,WH_C_401,0.6,all,-100,0,-100,none,distance,random_forest,100,1.0371649265289307,True
esp_32_008,228,WH_C_401,12,WH_C_401,0.5133333333333333,all,-100,0,-100,none,distance,random_forest,150,1.0461719036102295,True
esp_32_008,228,WH_C_401,12,WH_C_401,0.635,all,-100,0,-100,none,distance,random_forest,200,1.0775549411773682,True
esp_32_008,228,WH_C_401,12,WH_C_401,0.632,all,-100,0,-100,none,distance,random_forest,250,1.0766642093658447,True
esp_32_008,228,WH_C_401,12,WH_C_401,0.57,all,-100,0,-100,none,distance,random_forest,300,1.0978710651397705,True
esp_32_008,228,WH_C_401,12,WH_C_401,0.6057142857142858,all,-100,0,-100,none,distance,random_forest,350,1.1231400966644287,True
esp_32_008,228,WH_C_401,12,WH_C_401,0.555,all,-100,0,-100,none,distance,random_forest,400,1.1436729431152344,True
esp_32_008,228,WH_C_401,12,WH_C_401,0.6344629845158132,all,-100,0,-100,none,distance,svm_linear,0.001,0.9967308044433594,True
esp_32_008,228,WH_C_401,12,WH_C_401,0.6776500481946937,all,-100,0,-100,none,distance,svm_linear,0.005,0.9773869514465332,True
esp_32_008,228,WH_C_401,12,WH_C_401,0.658363459238166,all,-100,0,-100,none,distance,svm_linear,0.01,0.9834589958190918,True
esp_32_008,228,WH_C_401,12,WH_C_401,0.7252867762506718,all,-100,0,-100,none,distance,svm_linear,0.05,0.9835681915283203,True
esp_32_008,228,WH_C_401,12,WH_C_401,0.7370804621820486,all,-100,0,-100,none,distance,svm_linear,0.1,1.0176329612731934,True
esp_32_008,228,WH_C_401,12,WH_C_402,0.73634108433774,all,-100,0,-100,none,distance,svm_linear,0.5,0.9805309772491455,False
esp_32_008,228,WH_C_401,12,WH_C_401,0.7486218320199145,all,-100,0,-100,none,distance,svm_linear,1,0.9826531410217285,True
esp_32_008,228,WH_C_401,12,WH_C_401,0.7180999839515512,all,-100,0,-100,none,distance,svm_linear,5,0.980767011642456,True
esp_32_008,228,WH_C_401,12,WH_C_458,0.8593003968988985,all,-100,0,-100,none,distance,svm_rbf,0.001,0.9757931232452393,False
